'word-id', 'word', missing frequency in 'title_tokenized', missing frequency in 'title-raw_tokenized'
8531, Basic/Analysis0, 1
8544, nirs, 10
8564, mirrorneuron, 10
8565, Mirror-Neuron0, 1
8567, kinaselike, 10
8568, KinaseâLike0, 1
8570, proteinsmall, 20
8571, protein-small0, 2
8580, gtpases, 10
8582, reactionrate, 10
8584, reaction-rate0, 1
8592, actornetwork, 30
8607, thetagamma, 10
8610, theta/gamma0, 1
8616, messagepassing, 10
8629, errorrelated, 10
8632, 'omics0, 1
8633, cellsignalling, 10
8634, cell-signalling0, 1
8636, micro-0, 1
8639, BioCreAtIvE0, 1
8659, cohesindockerin, 10
8661, Cohesin-Dockerin0, 1
8673, metropolishastings, 10
8676, metaproteomics, 1, 1
8678, mfold, 2, 1
8679, Mfold0, 1
8694, visionbased, 20
8699, resourcebased, 20
8702, hostbacterial, 10
8705, host-bacterial0, 1
8722, proteinâprotein0, 9
8730, âfold0, 1
8731, spaceâ0, 1
8732, multisequence, 20
8734, multi-sequence0, 1
8736, handoverhand, 10
8740, Hand-Over-Hand0, 1
8742, 1.5-nm0, 1
8767, peerreviewers, 10
8769, Peer-Reviewers0, 1
8782, aracne, 1, 1
8789, Cell-to-Cell0, 1
8806, pasbios, 10
8807, PASBio0, 1
8812, bonferroni, 10
8814, Timing-Dependent0, 2
8817, levinthal, 10
8822, statisticalthermodynamic, 10
8823, statistical-thermodynamic0, 1
8830, integrateandfire, 20
8831, Integrate-and-fire0, 1
8842, structurefunction, 10
8849, 'cognitive0, 1
8855, hubmed, 1, 1
8859, druggability, 2, 2
8860, hostmicrobe, 10
8864, memorya, 10
8869, stimulusdriven, 10
8875, ht060, 1
8898, multivoxel, 10
8900, multi-voxel0, 1
8908, subdiffractionlimit, 10
8910, sub-diffraction-limit0, 1
8916, foldinga, 10
8929, fewelectron, 10
8930, few-electron0, 1
8931, signaltransduction, 20
8941, backbonebased, 10
8942, backbone-based0, 1
8948, waveletbased, 30
8949, fourier-0, 1
8950, Hilbert-0, 1
8952, shortlatency, 10
8953, short-latency0, 1
8964, Photoactivation0, 1
8968, Signal-Transduction0, 1
8975, cancergene, 10
8976, cancer-gene0, 1
8977, supermatrix, 2, 2
8983, Individual-Based0, 1
9005, âgenome0, 1
9006, complexityâ0, 1
9007, eegmeg, 10
9017, humanchimpanzee, 10
9042, singleneuron, 20
9043, single-neuron0, 1
9062, fragmentbased, 10
9078, methylomes, 2, 2
9079, histonemodification, 10
9080, histone-modification0, 1
9093, atomiclevel, 40
9095, familywise, 1, 1
9103, PHYLOGENETICS0, 1
9108, archicortex, 10
9109, Archicortex0, 1
9110, manybody, 20
9119, calabiyau, 10
9123, metaanalytic, 10
9127, ProteinâProtein0, 4
9156, Multi-Sequence0, 1
9165, diffusioninfluenced, 10
9166, diffusion-influenced0, 1
9175, targetp, 10
9176, signalp, 20
9177, TargetP0, 1
9179, postencode, 10
9180, post-ENCODE0, 1
9188, interactionsite, 10
9189, interaction-site0, 1
9190, codata, 1, 1
9192, crossfrequency, 10
9193, cross-frequency0, 1
9223, bose-einstein0, 2
9232, mirnomicsthe, 10
9233, mirnomicsâthe0, 1
9235, photoswitchable, 10
9236, photo-switchable0, 1
9240, cortico-striatal0, 1
9266, MICROFLUIDICS0, 1
9302, networkanother, 10
9303, tumoursuppression, 10
9306, tumour-suppression0, 1
9309, mirtron, 1, 1
9310, piwipirna, 10
9311, Piwi-piRNA0, 1
9335, twophoton, 10
9353, coiledcoil, 30
9355, Coiled-Coil0, 1
9362, virusinduced, 10
9381, massspectrometrybased, 20
9382, mass-spectrometry-based0, 2
9383, informationbased, 30
9388, SOCIOBIOLOGY0, 1
9394, NEOCORTEX0, 1
9395, noncrystallographers, 10
9397, non-crystallographers0, 1
9406, biologywhats, 10
9407, biologyâwhat0, 1
9409, miRNA-Mediated0, 1
9434, âdigital0, 1
9435, nativesâ0, 1
9437, gproteincoupled, 20
9443, geneset, 30
9444, gene-set0, 3
9446, anovas, 10
9461, postgenome, 20
9479, solventbased, 10
9481, proteincoupled, 10
9484, dataoriented, 10
9487, shortrange, 10
9496, sduality, 10
9498, seiberg, 10
9500, S-Duality0, 1
9501, N=20, 1
9510, â0, 1
9516, rsat, 2, 1
9539, metacommunities, 1, 1
9540, mitogenactivated, 10
9561, speciesmediated, 10
9563, species-mediated0, 1
9565, scepticisms, 1, 1
9574, bioimage, 1, 1
9575, evodevo, 20
9592, Opto-Mechanics0, 1
9593, highorder, 20
9595, fluorescencebased, 10
9636, coadaptation, 10
9638, co-adaptation0, 1
9647, piwiinteracting, 20
9648, Piwi-interacting0, 2
9670, Time-Scales0, 1
9672, rna-seq0, 3
9677, Protein-Coding0, 1
9684, fitsnps, 1, 1
9687, feshbach, 2, 1
9692, genotypephenotype, 30
9693, genotypeâphenotype0, 2
9702, decanalization, 1, 1
9706, statedependent, 10
9708, rnainterference, 10
9709, RNA-interference0, 1
9728, phosphatome, 1, 1
9737, studiesthe, 10
9738, studiesâThe0, 1
9743, Extension*0, 1
9751, miqe, 10
9757, ratioscommunicating, 10
9763, chip-seq0, 4
9764, proteinâDNA0, 1
9771, patientderived, 10
9773, Patient-Derived0, 1
9783, findsite, 1, 1
9784, evolutionstructurebased, 10
9785, evolution/structure-based0, 1
9808, longtimescale, 10
9809, long-timescale0, 1
9811, trailinduced, 10
9824, dualprocessing, 10
9825, dual-processing0, 1
9841, cancernew, 10
9843, cancerânew0, 1
9853, membraneprotein, 10
9854, membrane-protein0, 1
9874, currentgeneration, 10
9891, ontologys, 10
9943, earlywarning, 10
9945, laserdriven, 10
9946, plasmabased, 10
9955, distantacting, 10
9956, distant-acting0, 1
9974, secondgeneration, 40
9977, lamarckian, 20
9982, overoptimism, 10
9984, pathwaygenome, 20
9986, pathway/genome0, 2
9991, solexaillumina, 10
9994, Solexa/Illumina0, 1
9995, phylogenydriven, 10
9997, phylogeny-driven0, 1
10002, membraneorganizing, 10
10004, Membrane-Organizing0, 1
10007, crisprcas, 10
10008, crispr/cas0, 1
10009, selfrenewal, 10
10012, mrnaseq, 30
10014, mRNA-Seq0, 1
10017, targetenrichment, 10
10018, target-enrichment0, 1
10020, crispr, 2, 2
10021, rnadirected, 10
10023, signallingnetwork, 10
10024, signalling-network0, 1
10048, biologydriven, 10
10049, biology-driven0, 1
10054, highthroughputsequencing, 10
10055, high-throughput-sequencing0, 1
10070, peerreview, 10
10074, biopax, 20
10078, reactiondiffusion, 20
10091, eulerian, 10
10096, rfam, 2, 2
10099, ipfam, 1, 1
10101, metagenes, 1, 1
10102, raxmliii, 10
10103, likelihoodbased, 20
10104, raxml-iii0, 1
10109, clustal, 3, 2
10111, positionspecific, 20
10117, trnascanse, 10
10118, trnascan-se0, 1
10125, enzymespecific, 10
10127, enzyme-specific0, 1
10129, contentrich, 10
10143, chemogenomic, 1, 1
10144, reverseengineered, 10
10148, memoryefficient, 20
10152, pfold, 1, 1
10154, snornas, 10
10157, energybased, 20
10158, Pseudoknot0, 1
10166, templatebased, 10
10169, CASP50, 1
10170, constraintsbased, 10
10171, constraints-based0, 1
10173, interologs, 1, 1
10174, regulogs, 1, 1
10177, coclustering, 4, 1
10178, co-clustering0, 3
10182, biorat, 1, 1
10191, ENCyclopedia0, 1
10194, base-calling0, 3
10206, tmalign, 10
10207, tmscore, 10
10208, tm-align0, 1
10209, TM-score0, 1
10213, gostat, 1, 1
10218, inparalogs, 2, 1
10219, in-paralogs0, 1
10225, mrbayes, 1, 1
10227, Cis-regulatory0, 2
10228, cerevisiae10, 1
10237, hybrow, 1, 1
10241, proteinsignaling, 10
10243, Protein-Signaling0, 1
10256, bhlh, 10
10259, sequencestructure, 30
10261, yeasthub, 1, 1
10262, fragnostic, 1, 1
10263, biomart, 2, 1
10266, prolinks, 1, 1
10272, 'omic0, 1
10273, naturallike, 10
10275, natural-like0, 1
10277, goldstandard, 10
10280, swissmodel, 10
10281, homologymodeling, 10
10282, swiss-model0, 1
10283, homology-modeling0, 1
10289, nucleotidebinding, 10
10296, modbase, 1, 1
10297, maxsub, 1, 1
10300, foldrecognition, 10
10301, fold-recognition0, 1
10303, stressinduced, 20
10305, biosequence, 1, 1
10306, tmprss, 10
10310, genewise, 1, 1
10311, genomewise, 10
10312, Genomewise0, 1
10313, jalview, 10
10316, microRNA/target0, 1
10323, biocyc, 10
10326, weblogo, 1, 1
10339, maximumlikelihood, 20
10345, rnasoft, 1, 1
10351, scoppi, 1, 1
10352, gopubmed, 1, 1
10355, biomodels, 2, 2
10357, drugbank, 2, 2
10361, biogrid, 2, 1
10362, kalign, 1, 1
10363, bioregulatory, 10
10365, Bioregulatory0, 1
10369, phenomegenome, 10
10370, phenome-genome0, 1
10374, nematodearthropod, 10
10375, nematode-arthropod0, 1
10376, transcriptionfactor, 20
10377, Transcription-Factor0, 1
10379, 'protein0, 1
10385, hotknots, 1, 1
10390, cmfindera, 10
10391, cmfinder0, 1
10398, smallsample, 10
10401, genomediagram, 1, 1
10404, scowlp, 1, 1
10407, phyme, 1, 1
10408, genetag, 1, 1
10413, retroposon, 1, 1
10415, genmapp, 3, 2
10416, fanmod, 1, 1
10423, repbase, 1, 1
10425, scpdb, 10
10426, sc-pdb0, 1
10427, â0, 3
10429, Druggable0, 1
10435, massspectrometry, 10
10444, biomoby, 1, 1
10445, insightbased, 10
10446, insight-based0, 1
10447, fatigo, 1, 1
10448, cdhit, 10
10449, cd-hit0, 1
10451, coestimation, 2, 1
10452, pdbpqr, 10
10453, poissonboltzmann, 10
10454, pdb2pqr0, 1
10456, funcat, 10
10457, FunCat0, 1
10469, bellerophon, 1, 1
10474, contrafold, 1, 1
10475, physicsbased, 20
10480, miRNA-target0, 1
10481, biopipe, 1, 1
10482, protocolbased, 10
10484, Protocol-Based0, 1
10494, textmined, 10
10496, Text-Mined0, 1
10498, bionj, 1, 1
10500, patternbased, 10
10505, Heteroduplexes0, 1
10510, maqc, 30
10511, intraplatform, 1, 1
10514, inter-0, 1
10516, proteinbinding, 20
10519, raxmlvihpc, 10
10520, raxml-vi-hpc0, 1
10521, babels, 10
10523, crossreferencing, 20
10529, gendban, 10
10531, gendb0, 1
10539, mafft, 1, 1
10540, inferelator, 10
10541, systemsbiology, 10
10542, Inferelator0, 1
10543, systems-biology0, 1
10548, genecodis, 1, 1
10549, snpchip, 1, 1
10551, idconverter, 1, 1
10552, idclight, 10
10553, IDClight0, 1
10557, LCM-4540, 1
10560, naturallanguage, 10
10562, l2l0, 1
10566, chemo-0, 2
10572, chargebased, 10
10576, bioinfer, 1, 1
10577, unifrac, 1, 1
10578, bioontology, 10
10580, bio-ontology0, 1
10582, bioclipse, 2, 2
10583, tilingarrays, 10
10585, tiling-arrays0, 1
10595, ssake, 10
10596, SSAKE0, 1
10602, ensmart, 1, 1
10608, quantisnp, 1, 1
10609, hiddenmarkov, 10
10611, Hidden-Markov0, 1
10612, biskita, 10
10617, branchclust, 1, 1
10622, Genome-Scale0, 4
10627, gominer, 1, 1
10633, nonnegativityconstrained, 10
10635, non-negativity-constrained0, 1
10637, monodelphis, 10
10641, pseudopipe, 1, 1
10653, imputationbased, 20
10654, imputation-based0, 1
10655, toolanalysis, 10
10659, biotext, 1, 1
10661, linkhub, 1, 1
10662, crossdatabase, 10
10666, Methylations0, 1
10667, genomix, 1, 1
10668, genefinders, 20
10669, gene-finders0, 2
10672, sequencingbased, 20
10674, array-0, 1
10686, rbioconductor, 50
10688, R/Bioconductor0, 4
10691, paml, 1, 1
10694, lineagecommitted, 10
10695, lineage-committed0, 1
10697, oncomine, 2, 2
10700, eumetazoan, 10
10704, Eumetazoan0, 1
10706, biowep, 1, 1
10709, geoquery, 1, 1
10715, cacore, 1, 1
10718, yjm, 10
10719, YJM7890, 1
10721, mega40, 1
10729, gseap, 10
10730, gsea-p0, 1
10731, mimix, 10
10732, MIMIx0, 1
10733, darwikinian, 10
10736, Darwikinian0, 1
10742, microarrayderived, 10
10743, Microarray-Derived0, 1
10746, affyprobeminer, 1, 1
10748, pycogent, 1, 1
10749, rnabased, 10
10755, ssaha, 1, 1
10756, modulecentric, 10
10758, module-centric0, 1
10761, bndb, 1, 1
10766, oneclass, 10
10767, ciselements, 20
10768, One-class0, 1
10772, myexperiment, 3, 2
10773, workflowusing, 10
10774, escientists, 10
10775, workflow-using0, 1
10776, e-scientists0, 1
10777, supertarget, 1, 1
10779, drugtarget, 10
10785, 28-way0, 1
10786, sharcgs, 1, 1
10787, biospice, 10
10789, BioSPICE0, 1
10790, mappfinder, 1, 1
10794, cis-Regulatory0, 4
10800, firegoose, 10
10801, Firegoose0, 1
10805, dã©jã0, 1
10807, flybase, 3, 1
10809, rreportgenerator, 1, 1
10810, libsbml, 2, 1
10813, gened, 30
10814, phylotuner, 10
10817, Phylo-Tuner0, 1
10823, sherloc, 1, 1
10824, highaccuracy, 10
10826, seqan, 1, 1
10828, evigan, 1, 1
10829, ltrharvest, 1, 1
10841, bioconductorcompliant, 10
10842, annotationtools, 10
10844, Bioconductor-compliant0, 1
10845, 'annotationTools0, 1
10850, datarail, 10
10851, DataRail0, 1
10852, pyrobayes, 1, 1
10854, pyrosequences, 1, 1
10856, insilico, 20
10858, opendmap, 1, 1
10859, ontologydriven, 30
10860, celltypespecific, 30
10866, ontoperl, 10
10867, bioontologies, 10
10868, onto-perl0, 1
10870, bio-ontologies0, 1
10872, phyutility, 1, 1
10873, phyloinformatics, 1, 1
10883, laccaria, 10
10888, misearch, 1, 1
10889, pubMed0, 1
10890, residueresidue, 10
10891, residue-residue0, 1
10894, allpaths, 2, 2
10895, microreads, 1, 1
10896, openms, 1, 1
10902, bruijn, 10
10904, mirdeep, 10
10905, miRDeep0, 1
10906, annotr, 10
10908, annot8r0, 1
10909, dsrnas, 20
10914, genomeassociated, 10
10916, genome-associated0, 1
10919, motifbased, 10
10920, factortarget, 10
10922, motif-based0, 1
10923, factor-target0, 1
10925, blastgo, 20
10926, Blast2GO0, 1
10927, genomepop, 1, 1
10928, sequencingbysynthesis, 20
10929, sequencing-by-synthesis0, 2
10930, spaceefficient, 20
10939, biordf, 10
10940, bio2rdf0, 1
10941, greengenes, 1, 1
10942, chimerachecked, 10
10944, chimera-checked0, 1
10953, sequencedictated, 10
10954, sequence-dictated0, 1
10955, phylogenyfr, 10
10957, phylogeny.fr0, 1
10959, humanmouse, 10
10961, polysearch, 1, 1
10962, smithwaterman, 20
10965, dialigntx, 10
10966, segmentbased, 20
10967, dialign-tx0, 1
10969, wikiproteins, 10
10970, WikiProteins0, 1
10972, Paired-End0, 1
10973, interoporc, 1, 1
10978, factorbinding, 10
10990, eagleview, 1, 1
10994, phylogenyaware, 10
10995, phylogeny-aware0, 1
10999, gmodweb, 1, 1
11000, tdmrs, 10
11001, tDMRs0, 1
11003, acetylations, 1, 1
11004, alignmentfree, 30
11005, affinitybased, 10
11006, alignment-free0, 3
11008, puredmcl, 10
11009, pured-mcl0, 1
11010, genedisease, 10
11011, geneinteraction, 10
11013, gene-interaction0, 1
11014, treebased, 10
11024, biasreduced, 10
11026, bias-reduced0, 1
11028, findpeaks, 1, 1
11030, biobayes, 1, 1
11039, maxdbrowse, 10
11040, differentiallyexpressed, 10
11041, maxdBrowse0, 1
11042, differentially-expressed0, 1
11043, biojava, 1, 1
11045, seqmap, 1, 1
11047, synergizer, 10
11048, Synergizer0, 1
11049, pathcase, 1, 1
11055, ProteinâDNA0, 1
11056, drugviz, 1, 1
11057, populationgenetic, 10
11058, population-genetic0, 1
11060, fseq, 10
11061, f-seq0, 1
11064, cbesw, 1, 1
11068, pathvisio, 10
11069, PathVisio0, 1
11070, geneboosted, 10
11071, gene-boosted0, 1
11078, xplorseq, 1, 1
11082, metaservices, 10
11083, meta-services0, 1
11084, biovenn, 1, 1
11085, areaproportional, 10
11087, area-proportional0, 1
11097, metamine, 1, 1
11102, clest, 10
11104, Clest0, 1
11109, K-mer0, 1
11112, gobased, 10
11113, GO-based0, 1
11117, Paralogous0, 1
11119, mirecords, 1, 1
11120, microRNA-target0, 1
11125, dnaplotter, 1, 1
11126, protorp, 1, 1
11128, ensemblcompara, 1, 1
11129, genetrees, 10
11130, duplicationaware, 10
11131, GeneTrees0, 1
11132, duplication-aware0, 1
11135, lrpath, 1, 1
11137, curationdata, 10
11138, curation=data0, 1
11139, snpfile, 1, 1
11140, matepaired, 10
11141, mate-paired0, 1
11142, pastaa, 1, 1
11143, chromatinassociated, 10
11149, massivescale, 20
11151, pocketmatch, 1, 1
11153, dnaencoded, 10
11154, DNA-encoded0, 1
11155, genechaser, 1, 1
11156, genetrailexpress, 1, 1
11157, annotationsketch, 1, 1
11159, wgcna, 1, 1
11160, arrayqualitymetricsa, 10
11161, arrayqualitymetrics0, 1
11162, 5â²-End0, 1
11167, neofunctionalization, 3, 3
11168, genomegraphs, 1, 1
11181, biodbnet, 1, 1
11182, associationviewer, 1, 1
11186, foldchange, 10
11192, cepred, 1, 1
11193, onthefly, 1, 1
11194, documentbased, 10
11202, cnvseq, 10
11203, cnv-seq0, 1
11207, neurocommons, 10
11208, Neurocommons0, 1
11215, micrornamrna, 10
11217, microRNA-mRNA0, 1
11220, kegggraph, 1, 1
11222, cancerassociated, 10
11223, regionsa, 10
11226, jnets, 1, 1
11228, reverseengineering, 10
11230, coarsegraining, 30
11232, probematch, 1, 1
11235, webgbrowsea, 10
11236, gbrowse, 10
11237, webgbrowse0, 1
11243, Amazonâs0, 1
11254, penalizedsvm, 1, 1
11255, rpackage, 40
11256, R-package0, 3
11257, ucompare, 20
11258, uima, 10
11259, u-compare0, 1
11261, snpinfo, 1, 1
11265, gsflx, 10
11266, GSFlx0, 1
11268, bowiki, 1, 1
11272, Color-space0, 1
11275, cetp, 10
11279, frequencybased, 10
11282, weblab, 1, 1
11283, datacentric, 20
11284, knowledgesharing, 20
11288, rtracklayer, 1, 1
11291, tfmirna, 10
11292, TF-miRNA0, 1
11293, literaturedata, 10
11294, literature-data0, 1
11295, abacas, 1, 1
11296, algorithmbased, 10
11297, contiguation, 1, 1
11299, soap20, 1
11300, ABySS0, 1
11301, phylobayes, 1, 1
11302, Coestimation0, 1
11304, circos, 1, 1
11305, varscan, 1, 1
11307, shrec, 1, 1
11309, nonuniqueness, 10
11311, jbrowse, 1, 1
11314, razersfast, 10
11315, razersâfast0, 1
11316, webarraydb, 1, 1
11317, multimapping, 10
11318, mumrescuelite, 10
11319, multi-mapping0, 1
11320, MuMRescueLite0, 1
11321, orthoselect, 1, 1
11322, rshell, 10
11323, RShell0, 1
11324, v1.20, 1
11325, biomaRt0, 1
11329, tablebutler, 1, 1
11331, CLustering0, 1
11333, wikipathways, 10
11335, diseasespecific, 10
11336, drugprotein, 10
11338, drug-protein0, 1
11339, rnamate, 10
11340, rnasequencing, 30
11341, rna-mate0, 1
11342, RNA-sequencing0, 3
11343, pubmedex, 10
11344, pubmed-ex0, 1
11347, De-noising0, 1
11350, lookseq, 1, 1
11351, browserbased, 10
11353, illuminas, 10
11355, beadchips, 10
11356, r/bioconductor0, 1
11358, BeadChips0, 1
11359, mobyle, 1, 1
11362, shotgunfunctionalizer, 1, 1
11363, integromics, 1, 1
11364, subpathwayminer, 1, 1
11365, centiscape, 10
11366, CentiScaPe0, 1
11371, tagdusta, 10
11372, tagdust0, 1
11383, thermotoga, 10
11390, phylopattern, 1, 1
11391, bayespeak, 1, 1
11392, galign, 1, 1
11394, biogateway, 1, 1
11395, introduccin, 10
11397, anlisis, 10
11399, introducciã³n0, 1
11400, anÃ¡lisis0, 1
11405, Secretome0, 1
11409, hmmconverter, 1, 1
11410, mirexpress, 1, 1
11415, gputools, 1, 1
11416, degseq, 1, 1
11417, ngsview, 1, 1
11423, phyloxml, 1, 1
11424, gnumap, 10
11425, GNUMAP0, 1
11426, nonneutral, 2, 1
11427, barcrawl, 1, 1
11428, bartab, 10
11431, BARTAB0, 1
11432, ingap, 1, 1
11434, crossproduct, 10
11436, scratchpads, 1, 1
11437, datapublishing, 10
11438, data-publishing0, 1
11441, jaspar, 2, 1
11447, biomodelsnet, 10
11448, biomodels.net0, 1
11450, conceptgen, 1, 1
11451, misannotation, 10
11453, Misannotation0, 1
11455, Superfamilies0, 1
11465, estassembly, 10
11466, est2assembly0, 1
11476, bridgedb, 10
11477, BridgeDb0, 1
11478, pymix, 1, 1
11482, netpath, 1, 1
11485, bamview, 1, 1
11486, mirmaid, 1, 1
11487, seqtrim, 1, 1
11489, tagdirected, 10
11490, tag-directed0, 1
11491, longread, 10
11492, burrowswheeler, 20
11493, long-read0, 1
11501, bedtools, 1, 1
11503, fragbag, 1, 1
11505, imotifs, 1, 1
11506, microindel, 1, 1
11507, snptolerant, 10
11508, SNP-tolerant0, 1
11510, resourcesusing, 10
11511, ebeye, 10
11512, EB-eye0, 1
11513, phybase, 1, 1
11514, khoisan, 10
11522, sbrml, 1, 1
11524, R-Package0, 1
11525, scriptree, 1, 1
11526, temperatureaccelerated, 10
11527, temperature-accelerated0, 1
11528, spici, 1, 1
11529, snvmix, 1, 1
11530, maydayintegrative, 10
11532, xgap, 1, 1
11535, densitree, 1, 1
11537, v3d0, 1
11538, orfan, 10
11539, ORFan0, 1
11540, mapmi, 1, 1
11541, mirsel, 1, 1
11547, cdktaverna, 10
11548, cdk-taverna0, 1
11549, sicago, 1, 1
11552, genemesh, 1, 1
11557, openflydata, 1, 1
11561, basallike, 10
11564, biotorrents, 1, 1
11566, vitrosimulated, 10
11567, Vitro-Simulated0, 1
11568, ergatis, 1, 1
11570, rcsb, 10
11571, biolit, 10
11573, BioLit0, 1
11574, cgaln, 1, 1
11578, repitools, 1, 1
11579, enrichmentbased, 10
11581, enrichment-based0, 1
11583, ehive, 1, 1
11588, biocatalogue, 1, 1
11589, funcbase, 1, 1
11590, geworkbench, 1, 1
11591, cisgenome, 1, 1
11592, pathtext, 1, 1
